galaxy,R_kpc,Vobs_kms,log_gobs_a0,log_gbar_a0
UGC08699,0.65,179.0,1.1242577587598874,1.2823234763117717
UGC08699,0.87,188.0,1.0402614993516979,1.1447725711982972
UGC08699,1.08,195.0,0.9781105206810431,1.0196458121965861
UGC08699,1.31,199.0,0.9118999106066058,0.900360739744291
UGC08699,1.52,202.0,0.8603242043914318,0.800536565639352
UGC08699,1.73,202.0,0.8041216892074089,0.7117055881058796
UGC08699,1.96,202.0,0.7499117209797282,0.6288106239767135
UGC08699,2.17,200.0,0.6970653109223897,0.5639744538151771
UGC08699,2.39,196.0,0.6375792952077712,0.5018585405022984
UGC08699,2.6,193.0,0.5876063234876863,0.4469041111424438
UGC08699,2.83,189.0,0.5326022262651547,0.3868353886709453
UGC08699,3.04,184.0,0.478227115853276,0.333127670034777
UGC08699,5.87,170.0,0.12372479495189011,-0.14484216763745572
UGC08699,6.08,172.0,0.11861836798531966,-0.1635974986682514
UGC08699,6.3,174.0,0.11322300055457452,-0.18197306304436572
UGC08699,6.52,176.0,0.10824279333933617,-0.19919632283544514
UGC08699,6.74,178.0,0.10364516152542486,-0.21579061389335352
UGC08699,6.95,180.0,0.10002525905945495,-0.23098461400105916
UGC08699,7.16,182.0,0.09669480710525076,-0.24482555283923713
UGC08699,7.39,183.0,0.08772279450899,-0.2585103963194874
UGC08699,7.6,184.0,0.08028710718123834,-0.26872481766349515
UGC08699,7.82,185.0,0.07260175718913633,-0.2785203293207223
UGC08699,8.03,186.0,0.06577539660010853,-0.2870291196204161
UGC08699,8.26,187.0,0.05816821919557247,-0.2958686218850724
UGC08699,8.47,187.0,0.047264856185247686,-0.30381091517726316
UGC08699,8.68,188.0,0.04126102679382459,-0.3126054977827896
UGC08699,8.91,188.0,0.02990304793344167,-0.32364562839429994
UGC08699,9.53,187.0,-0.003944634122371675,-0.36379478791513786
UGC08699,9.78,187.0,-0.015190588271646772,-0.38191369182471235
UGC08699,9.99,186.0,-0.029074546347192892,-0.3979969569966253
UGC08699,10.21,186.0,-0.03853480020812099,-0.415832429855698
UGC08699,11.46,182.0,-0.10757678821826486,-0.5140151352124254
UGC08699,13.39,177.0,-0.199368990845439,-0.6427124610214381
UGC08699,15.21,175.0,-0.2645880632374529,-0.7453118576814834
UGC08699,17.13,177.0,-0.3063457767989405,-0.8437254832368416
UGC08699,19.06,180.0,-0.3381128326527387,-0.9313919272331308
UGC08699,20.99,181.0,-0.37519023540107466,-1.0100485601087679
UGC08699,22.92,182.0,-0.408606783882246,-1.0852928494694656
UGC08699,25.7,183.0,-0.45356589042747886,-1.1910036513138011
UGC08837,0.52,7.31,-1.5567035362761215,-1.5931106503290653
UGC08837,1.05,14.6,-1.261018534058107,-1.5255711182979752
UGC08837,1.57,21.0,-1.1199960094984385,-1.4248669969375414
UGC08837,2.09,28.1,-0.9912685928579374,-1.2428109475547098
UGC08837,2.63,35.3,-0.8929412842711559,-1.2007046925455402
UGC08837,3.15,43.0,-0.7999085891874707,-1.2341138453146678
UGC08837,3.68,46.6,-0.7976109318505605,-1.250181607626193
UGC08837,4.2,48.0,-0.8293017622037694,-1.2573966206950267
UGC09037,2.43,62.2,-0.36656045077371807,0.02077614115328681
UGC09037,3.65,88.2,-0.23989064074987843,-0.08273540542098494
UGC09037,4.86,107.0,-0.19640366044891738,-0.18929966962410905
UGC09037,6.08,120.0,-0.19407603373452853,-0.27031933015258486
UGC09037,7.29,124.0,-0.24441910455054772,-0.3007901628049455
UGC09037,8.51,128.0,-0.2840445673458944,-0.3674431286898651
UGC09037,9.73,133.0,-0.30894450489122355,-0.43158541223573066
UGC09037,10.96,138.0,-0.32858732790292056,-0.4878030668619619
UGC09037,12.19,143.0,-0.34386657724530156,-0.523139896253944
UGC09037,13.41,146.0,-0.36725801283976794,-0.5660391398142975
UGC09037,14.55,148.0,-0.3908745090890546,-0.6096066764313048
UGC09037,15.78,154.0,-0.39160050375751865,-0.6461567361596742
UGC09037,17.0,158.0,-0.4016696940264719,-0.6950610862513309
UGC09037,18.23,159.0,-0.4265273665711166,-0.7518872661379594
UGC09037,19.46,160.0,-0.44943781717752684,-0.8048313968775918
UGC09037,20.69,158.0,-0.4869812633139326,-0.8307097209269522
UGC09037,21.92,155.0,-0.5287121000287919,-0.8745486289369213
UGC09037,23.14,156.0,-0.5466491044638508,-0.9226833413960158
UGC09037,24.28,154.0,-0.5787421872873372,-0.9527764008164294
UGC09037,25.51,150.0,-0.6230628870554709,-1.0015445501382398
UGC09037,26.73,141.0,-0.6970956800028206,-1.0093753260375755
UGC09037,27.96,152.0,-0.651384937741142,-1.0275940636521717
UGC09133,0.32,284.0,1.8329517552171262,1.3343250160207303
UGC09133,0.63,282.0,1.5326227206280973,1.4174953328981181
UGC09133,0.95,281.0,1.3511540879642687,1.3261954905982947
UGC09133,1.26,280.0,1.2254105710098322,1.2275813639995088
UGC09133,1.58,280.0,1.1271240291729725,1.1370097659386171
UGC09133,1.89,279.0,1.0462116558169077,1.0552550098925741
UGC09133,2.21,279.0,0.9782811863050411,0.9802209437065036
UGC09133,2.52,279.0,0.9212729192086077,0.9142553388336392
UGC09133,2.84,279.0,0.8693551199431142,0.8526114653062772
UGC09133,3.15,279.0,0.8243629062005513,0.8019570547466937
UGC09133,3.47,279.0,0.7823439851992781,0.76082240135309
UGC09133,3.79,279.0,0.7440342500220796,0.7239318803490215
UGC09133,4.1,280.0,0.7129972594076597,0.689067634057659
UGC09133,4.42,280.0,0.6803588467783033,0.6526933320365252
UGC09133,4.73,280.0,0.6509199753895836,0.6162578666162194
UGC09133,5.05,281.0,0.6255863151344551,0.5781466879585085
UGC09133,5.36,282.0,0.6027984803889088,0.541730267201131
UGC09133,5.68,282.0,0.5776149343706601,0.5059026990360982
UGC09133,5.99,283.0,0.5576111021022259,0.4733724013910353
UGC09133,6.31,284.0,0.5380723742928978,0.44230789865260345
UGC09133,6.62,284.0,0.5172437440973321,0.4154680650951267
UGC09133,6.94,285.0,0.4997953030051222,0.3901768250590916
UGC09133,7.57,286.0,0.46510124020096993,0.34326650698815264
UGC09133,7.89,287.0,0.45015184370152106,0.3187541802962141
UGC09133,8.2,287.0,0.4334149945272247,0.2940787785443241
UGC09133,8.31,288.0,0.4306490051773075,0.28560131359735774
UGC09133,8.52,288.0,0.41981043419471836,0.27025505718468534
UGC09133,8.83,288.0,0.4042893253838499,0.2491035349254522
UGC09133,9.15,288.0,0.3888289348949702,0.22772031585395697
UGC09133,9.78,289.0,0.36292188416845106,0.1848006714889889
UGC09133,10.1,289.0,0.3489393651734099,0.16226791241207672
UGC09133,11.04,288.0,0.30728095556823837,0.09818778871699221
UGC09133,11.36,288.0,0.2948716975864184,0.07754642565238001
UGC09133,11.67,288.0,0.2831791729160483,0.05834831724215737
UGC09133,13.57,285.0,0.2085749258002401,-0.045369903385158554
UGC09133,13.88,284.0,0.19571226741819595,-0.0616482733786285
UGC09133,14.2,284.0,0.1858133891539757,-0.07736082517180633
UGC09133,16.61,278.0,0.09918501282771486,-0.18833502068243926
UGC09133,19.35,273.0,0.017109378169538454,-0.2940984443365794
UGC09133,22.19,269.0,-0.05518768878423563,-0.39738584051894016
UGC09133,24.92,265.0,-0.11859123667055961,-0.4785818230365568
UGC09133,27.66,262.0,-0.1737845396908441,-0.5519944019311864
UGC09133,30.5,257.0,-0.23296853924124,-0.6246105150391456
UGC09133,33.23,252.0,-0.287264206272666,-0.6922274238607045
UGC09133,35.96,247.0,-0.33896072309890296,-0.7611475726925592
UGC09133,38.8,242.0,-0.38973594019038793,-0.829211366933417
UGC09133,41.54,238.0,-0.4338475246430996,-0.8893345171524778
UGC09133,44.27,235.0,-0.4725087439924186,-0.942646000868638
UGC09133,47.11,236.0,-0.4958240448550637,-0.9908146098572309
UGC09133,49.84,239.0,-0.5093171783118811,-1.0360930529023702
UGC09133,52.58,242.0,-0.5217247963665246,-1.0841582352599926
UGC09133,55.42,245.0,-0.5338692992741912,-1.1291659810134687
UGC09133,58.15,247.0,-0.547690759102179,-1.164971517989718
UGC09133,60.89,246.0,-0.5712107064048075,-1.1943349568970434
UGC09133,63.62,243.0,-0.6009160641317635,-1.2278999880387254
UGC09133,66.46,239.0,-0.6342994816034601,-1.2637192855124193
UGC09133,69.19,234.0,-0.6701465623402515,-1.2975981591445094
UGC09133,71.93,230.0,-0.7019893348226438,-1.3288641111865747
UGC09133,74.77,228.0,-0.7263926332028151,-1.358284530704446
UGC09133,77.5,228.0,-0.7419669550624459,-1.3834753198194139
UGC09133,80.23,227.0,-0.7608200243732929,-1.4078712380147724
UGC09133,83.07,226.0,-0.7797622787274783,-1.4334089166670143
UGC09133,85.81,224.0,-0.8015768118604223,-1.4586211405994147
UGC09133,88.54,222.0,-0.8229685152985952,-1.4847151682077793
UGC09133,91.38,222.0,-0.8366801513754522,-1.5114621425689105
UGC09133,94.12,224.0,-0.8417208283927013,-1.5361820953298897
UGC09133,99.69,227.0,-0.8551348281691713,-1.5809967061713606
UGC09133,108.31,229.0,-0.883532537711508,-1.6505777732732418
UGC09992,0.78,28.1,-0.5632169094373639,-1.067791692925754
UGC09992,1.55,31.3,-0.7677779696344378,-1.1756536401935642
UGC09992,2.34,33.0,-0.9007229242114111,-1.2625484216651623
UGC09992,3.12,33.4,-1.015196606952357,-1.3132796867515164
UGC09992,3.89,34.3,-1.0878963077972101,-1.417251181678971
UGC10310,1.1,33.2,-0.5676514643071957,-1.232764043581183
UGC10310,2.21,54.6,-0.4385419348326795,-1.0843150729505298
UGC10310,3.31,65.7,-0.4532322012132005,-1.122640891829938
UGC10310,4.42,69.2,-0.5337450269926196,-1.1716401717996556
UGC10310,5.52,70.9,-0.6091815539201091,-1.1402218458680673
UGC10310,6.64,72.4,-0.671225893530767,-1.1680177106728022
UGC10310,7.74,73.2,-0.7282537451231521,-1.2577507558528183
UGC11455,0.62,35.1,-0.270312403123649,0.043118548113614666
UGC11455,1.23,64.6,-0.037975022006273146,0.143983683299767
UGC11455,1.83,80.1,-0.023721004118997434,0.15863329000776222
UGC11455,2.47,113.0,0.1449249871501304,0.1413635315756511
UGC11455,3.08,136.0,0.20999215368294752,0.1091835321899394
UGC11455,3.68,150.0,0.2177997528808016,0.07946523279202068
UGC11455,4.32,171.0,0.2619735274123523,0.05341800210434252
UGC11455,4.91,192.0,0.3069860187270875,0.03535666925954209
UGC11455,5.53,197.0,0.2776723744614444,0.044836830409816585
UGC11455,6.17,195.0,0.22124911213475115,0.06451144693079387
UGC11455,6.78,196.0,0.18474750228884546,0.10603440584740026
UGC11455,7.38,216.0,0.23231619392177705,0.14279263176652338
UGC11455,8.0,225.0,0.23274010267373815,0.14600940057103948
UGC11455,8.62,240.0,0.25638027104145605,0.12229579152137686
UGC11455,9.23,247.0,0.2516572589363761,0.10735331775922852
UGC11455,9.85,254.0,0.24769625618522115,0.09974809768494053
UGC11455,10.43,257.0,0.233046991679015,0.0928324150738935
UGC11455,11.05,273.0,0.2604280695033393,0.0816214104087792
UGC11455,11.67,272.0,0.233532005465984,0.06798886126825622
UGC11455,12.19,270.0,0.2081888761425494,0.05799694968091504
UGC11455,12.91,279.0,0.21174721772373156,0.0426259979004175
UGC11455,14.56,287.0,0.184067471933923,-0.0001750617528871839
UGC11455,16.63,291.0,0.1383587821952521,-0.08519125406122945
UGC11455,17.77,286.0,0.09450969189574122,-0.1308096510773843
UGC11455,18.49,288.0,0.08331311780224536,-0.1553971221225172
UGC11455,20.24,289.0,0.047050230788291056,-0.2011203361251469
UGC11455,22.62,288.0,-0.004242571628018088,-0.25597128109444994
UGC11455,24.89,269.0,-0.1050552831608205,-0.3224024371250109
UGC11455,27.06,267.0,-0.14784021608949688,-0.3989271928591843
UGC11455,29.13,272.0,-0.16373762311631318,-0.47199725887404503
UGC11455,31.3,274.0,-0.18857815846271578,-0.5399354590931568
UGC11455,33.46,259.0,-0.26646135502091534,-0.5967283487387225
UGC11455,35.53,272.0,-0.2499923459779737,-0.6600877740774955
UGC11455,37.7,274.0,-0.2693751711220602,-0.7248498110959486
UGC11455,39.87,272.0,-0.3000433741510402,-0.7726466586342274
UGC11455,41.93,266.0,-0.3412965356984775,-0.8196448614374722
UGC11557,0.33,4.0,-1.882928903779006,-0.7003610839748574
UGC11557,0.99,17.0,-1.1032722983980454,-0.5128635004683342
UGC11557,1.76,33.3,-0.7691591473585533,-0.581125048198279
UGC11557,2.42,44.9,-0.6478576305308281,-0.5735803588239512
UGC11557,3.19,53.0,-0.6237738904126462,-0.5542265798578633
UGC11557,3.85,60.8,-0.5861885175200741,-0.598171307093621
UGC11557,4.62,69.0,-0.5554787406386581,-0.6401396097659371
UGC11557,5.28,76.6,-0.5227113298256477,-0.6514961860993381
UGC11557,5.94,85.0,-0.48348354010965133,-0.6676219523003344
UGC11557,7.04,78.1,-0.6308055379445549,-0.7196230622048623
UGC11557,8.8,81.6,-0.6896373011994896,-0.8091350824273408
UGC11557,10.56,84.5,-0.738485446855452,-0.9647687393829621
UGC11820,0.26,16.0,-0.5752683292160117,-1.4228085803416208
UGC11820,0.44,18.9,-0.6590640146967424,-1.2232641648142668
UGC11820,0.61,25.8,-0.53062536964135,-1.124692773046432
UGC11820,0.79,35.8,-0.358395984559736,-1.096178955356439
UGC11820,1.01,44.1,-0.28397914140400876,-1.0825190174857198
UGC11820,5.26,59.65,-0.738299794698061,-1.4775013635503471
UGC11820,7.91,69.15,-0.7871270611640611,-1.4221162692925624
UGC11820,10.52,76.95,-0.8181334380397685,-1.4134559196944252
UGC11820,13.14,81.25,-0.8674835724789812,-1.5300136928283896
UGC11820,15.82,84.45,-0.9145421179046461,-1.6228942432062354
UGC11914,0.28,168.0,1.4349255855524632,1.4924111222164191
UGC11914,0.37,187.0,1.4069465424489598,1.4147084238192724
UGC11914,0.47,204.0,1.3786275303590367,1.3436756928986966
UGC11914,0.56,218.0,1.360190013645966,1.2903442140155565
UGC11914,0.65,232.0,1.3495276665819005,1.2427356461578047
UGC11914,0.75,243.0,1.327616337247881,1.1991407438225123
UGC11914,0.84,253.0,1.3134268097327109,1.170770520229141
UGC11914,0.93,262.0,1.2995846875285126,1.1492653032263558
UGC11914,1.03,269.0,1.2781323887426004,1.126609488818319
UGC11914,1.12,275.0,1.2609124184333003,1.1059220398481013
UGC11914,1.21,280.0,1.242995745810945,1.0847292996566242
UGC11914,1.3,284.0,1.2241583812301953,1.062567749673946
UGC11914,1.41,287.0,1.1980097342555616,1.0350288563462762
UGC11914,1.5,289.0,1.1771694799003711,1.0126626023788603
UGC11914,1.59,290.0,1.1548639249204173,0.9907151494338751
UGC11914,1.68,291.0,1.1339417496889084,0.9688485775197483
UGC11914,1.78,292.0,1.1118107540308992,0.9449585327389547
UGC11914,1.87,292.0,1.0903891498032943,0.9239059279084234
UGC11914,1.96,291.0,1.0669949600582953,0.9038487978646134
UGC11914,2.05,291.0,1.047497170359017,0.8850971482998757
UGC11914,2.16,291.0,1.0247972802638403,0.8632705264082904
UGC11914,2.25,290.0,1.0040785311295064,0.8462049958430244
UGC11914,2.34,290.0,0.9870451918307261,0.8299157242221754
UGC11914,2.43,290.0,0.9706547756425566,0.8147730062853669
UGC11914,2.46,290.0,0.9653259421374899,0.8100492367685838
UGC11914,2.53,290.0,0.953140528065051,0.799122401451749
UGC11914,2.62,290.0,0.9379597579211235,0.7853823340365615
UGC11914,2.71,290.0,0.9232917583664632,0.7724544281885959
UGC11914,2.8,290.0,0.9091030178986497,0.7595639646980243
UGC11914,2.99,290.0,0.8805898609164392,0.7320773603732788
UGC11914,3.28,291.0,0.8433771877030922,0.690505230435387
UGC11914,3.74,292.0,0.7893591541393131,0.6255043646700587
UGC11914,3.83,292.0,0.7790319823711706,0.6131096277360303
UGC11914,4.02,292.0,0.7580047032553233,0.5878397205629503
UGC11914,4.09,292.0,0.7505074483324515,0.5786156363874713
UGC11914,4.12,292.0,0.7473335403066588,0.5746900087119771
UGC11914,4.3,291.0,0.7257825758351848,0.5511180051473631
UGC11914,4.39,291.0,0.71678651117265,0.5392438206816489
UGC11914,4.49,291.0,0.7070046904114481,0.5263897015311976
UGC11914,4.58,290.0,0.6953955712369998,0.5149119936265923
UGC11914,4.87,289.0,0.6657317777414181,0.4788943745624383
UGC11914,4.91,288.0,0.65916853683845,0.4740374297500827
UGC11914,4.96,288.0,0.654768352471221,0.46799632941588415
UGC11914,5.05,287.0,0.6439374687922801,0.45737046615573945
UGC11914,5.14,287.0,0.6362657279156657,0.4467756021336013
UGC11914,5.24,286.0,0.6248658327173161,0.435220291679268
UGC11914,5.33,286.0,0.6174699106744705,0.4249068529960904
UGC11914,5.42,285.0,0.6071554869215903,0.41481087877739603
UGC11914,5.51,285.0,0.600003174608192,0.40479191059170677
UGC11914,5.61,284.0,0.5891388722808706,0.3940292121753652
UGC11914,5.71,284.0,0.5814656252911841,0.3837042154671403
UGC11914,5.8,283.0,0.5716099309285999,0.37453708732968044
UGC11914,5.89,283.0,0.5649226297044356,0.36538345113365645
UGC11914,5.98,283.0,0.5583367405031263,0.3564884250170802
UGC11914,6.08,283.0,0.5511343452188022,0.3466496436859959
UGC11914,6.15,283.0,0.5461628087161204,0.3399924135989851
UGC11914,6.17,283.0,0.5447527604582956,0.3381454090253383
UGC11914,6.26,283.0,0.5384635912811075,0.3296482390075698
UGC11914,6.35,283.0,0.5322641991995616,0.321227423366725
UGC11914,6.73,284.0,0.5100866693130551,0.2863020117670194
UGC11914,6.83,284.0,0.5036810298554996,0.27719671658105455
UGC11914,6.92,285.0,0.5010486790032194,0.26902679397436463
UGC11914,7.37,288.0,0.48278254110236696,0.2283400639634024
UGC11914,8.6,297.0,0.44247950083381377,0.11651837965625712
UGC11914,9.83,305.0,0.4075112143043928,0.006108731503911839
UGC12506,0.82,107.0,0.5764187564296593,-0.7037783672145913
UGC12506,2.46,159.0,0.4433241949804806,-0.3918840907680989
UGC12506,4.1,194.0,0.3942846565836734,-0.3494954127166642
UGC12506,5.74,198.0,0.2658835415680454,-0.3775277936109613
UGC12506,7.38,211.0,0.21197360221530054,-0.4163606486651157
UGC12506,9.02,222.0,0.16896446480229227,-0.4203187654438924
UGC12506,10.65,230.0,0.12757111770338592,-0.4367654026748758
UGC12506,12.29,239.0,0.09870897245277802,-0.46530500100295513
UGC12506,13.93,237.0,0.037010629039201,-0.5033432414210658
UGC12506,15.57,240.0,-0.0004010757019514676,-0.5276154619122996
UGC12506,17.21,245.0,-0.02598364815553862,-0.5509398960578417
UGC12506,18.85,249.0,-0.05144760690738231,-0.5860978344364621
UGC12506,20.49,248.0,-0.09117354330580565,-0.6312563008857301
UGC12506,22.13,250.0,-0.11763634314022592,-0.6776967283913068
UGC12506,23.77,255.0,-0.13148376741731316,-0.7280948235231816
UGC12506,25.41,244.0,-0.19875995892995377,-0.7787892178287606
UGC12506,27.05,244.0,-0.22592256332217267,-0.8198132729075049
UGC12506,28.68,249.0,-0.2337153993613331,-0.8485172857053304
UGC12506,30.32,251.0,-0.25091670055498294,-0.8735102934277968
UGC12506,31.96,249.0,-0.2807430230075244,-0.9032470975974576
UGC12506,33.6,244.0,-0.3200945712694285,-0.9451495034716159
UGC12506,35.24,239.0,-0.3587750444007782,-0.988561262849605
UGC12506,36.88,238.0,-0.38217194482561107,-1.021701402514534
UGC12506,38.52,241.0,-0.39018713985980336,-1.0423215325139514
UGC12506,40.16,237.0,-0.42283195867379836,-1.0618681554905725
UGC12506,41.8,228.0,-0.4738415343311709,-1.087163823391377
UGC12506,43.44,233.0,-0.47171292108579577,-1.1098927525218607
UGC12506,45.08,233.0,-0.4878070118790742,-1.1200484748985011
UGC12506,46.71,230.0,-0.5144891418096402,-1.14357421871603
UGC12506,48.35,226.0,-0.544714546681262,-1.1405253413462855
UGC12506,49.99,225.0,-0.5630530470869086,-1.133945719699958
UGC12632,0.71,24.1,-0.6557592101263818,-1.4126145682573852
UGC12632,1.42,33.6,-0.6681447361604117,-1.4071607220804763
UGC12632,2.14,44.8,-0.596392691909946,-1.3650590824882338
UGC12632,2.85,54.4,-0.5521820071691937,-1.354858590011793
UGC12632,3.55,57.4,-0.6009395148161902,-1.405752341203044
UGC12632,4.26,61.4,-0.6216078033774268,-1.4582285280871825
UGC12632,4.97,63.8,-0.6552499778480507,-1.4669355642600936
UGC12632,5.69,65.5,-0.6911646129685484,-1.4888149829654103
UGC12632,6.4,67.6,-0.7148215286576586,-1.4621940106563753
UGC12632,7.11,69.2,-0.7401923583732939,-1.445441616220273
UGC12632,7.82,70.3,-0.7678310495772434,-1.4178256072397941
UGC12632,8.52,71.4,-0.7915781177713946,-1.423632859953108
UGC12632,9.25,73.2,-0.805654517179292,-1.4448948296470763
UGC12632,9.95,73.0,-0.839712307061857,-1.4512508399944237
UGC12632,10.66,73.1,-0.8684573973318759,-1.4679463486347792
UGC12732,0.96,34.2,-0.4827539674843416,-1.214131753210743
UGC12732,1.92,49.5,-0.46262577739345545,-1.2419925717163076
UGC12732,2.88,59.9,-0.4730737895376514,-1.2924062994522814
UGC12732,3.84,65.3,-0.5230398083744262,-1.3159959220762527
UGC12732,4.8,69.8,-0.5620653386863083,-1.386198057487728
UGC12732,5.76,73.8,-0.5928447063341722,-1.405845041180792
UGC12732,6.72,76.2,-0.6319942769316675,-1.4229856169895012
UGC12732,7.68,79.3,-0.6553497919533476,-1.492103494435771
UGC12732,8.64,80.3,-0.6956175984785747,-1.4935602701410549
UGC12732,9.6,81.9,-0.7242383760757747,-1.513100388645826
UGC12732,10.6,84.0,-0.7452822396980502,-1.525588864392426
UGC12732,11.5,85.6,-0.7642852575563486,-1.5052632003957216
UGC12732,12.5,87.9,-0.7774672094175559,-1.4716930362631415
UGC12732,13.4,90.8,-0.7794680478796807,-1.4472524890469418
UGC12732,14.4,95.5,-0.7668906954848003,-1.427048580641012
UGC12732,15.4,98.0,-0.7736035160085166,-1.425074749193659
UGCA281,0.09,7.0,-0.8325813759678545,-1.5153796435951639
UGCA281,0.25,14.9,-0.6201024184045328,-1.0460615002302587
UGCA281,0.41,21.1,-0.5327538926813934,-0.9556738486101406
UGCA281,0.58,26.0,-0.5020162441783445,-0.9972652684279131
UGCA281,0.74,27.5,-0.5591012786274941,-1.057241398460262
UGCA281,0.9,28.8,-0.6039924804779064,-1.1357218445934911
UGCA281,1.08,29.5,-0.6623146700876671,-1.2236009615637635
